model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
bigcode/starcoder2-3b,0.2,humaneval,private_9,1,3,0.387387,humaneval_145,False,below_threshold,humaneval_145,0.387387,humaneval_129,0.356436,humaneval_70,0.340206
bigcode/starcoder2-3b,0.2,humaneval,private_10,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_10,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_11,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_11,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_12,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_12,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_13,0,1,0.163934,humaneval_95,False,below_threshold,humaneval_95,0.163934,humaneval_82,0.137255,humaneval_149,0.125
bigcode/starcoder2-3b,0.2,humaneval,private_13,1,4,0.170732,humaneval_95,False,below_threshold,humaneval_95,0.170732,humaneval_149,0.136752,humaneval_22,0.126126
bigcode/starcoder2-3b,0.2,humaneval,private_14,0,3,0.213115,humaneval_86,False,below_threshold,humaneval_86,0.213115,humaneval_66,0.180328,humaneval_82,0.15873
bigcode/starcoder2-3b,0.2,humaneval,private_14,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_15,0,4,0.25,humaneval_111,False,below_threshold,humaneval_111,0.25,humaneval_149,0.25,humaneval_87,0.229885
bigcode/starcoder2-3b,0.2,humaneval,private_15,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_16,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_16,1,7,0.357143,humaneval_68,False,below_threshold,humaneval_68,0.357143,humaneval_116,0.349206,humaneval_73,0.339286
bigcode/starcoder2-3b,0.2,humaneval,private_17,0,8,0.214286,humaneval_120,False,below_threshold,humaneval_120,0.214286,humaneval_25,0.202899,humaneval_5,0.2
bigcode/starcoder2-3b,0.2,humaneval,private_17,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_18,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_18,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_19,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_19,1,6,0.14,humaneval_143,False,below_threshold,humaneval_143,0.14,humaneval_91,0.128713,humaneval_74,0.117647
bigcode/starcoder2-3b,0.2,humaneval,private_20,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_20,1,5,0.280702,humaneval_71,False,below_threshold,humaneval_71,0.280702,humaneval_157,0.272727,humaneval_13,0.269231
bigcode/starcoder2-3b,0.2,humaneval,private_21,0,3,0.46988,humaneval_145,False,below_threshold,humaneval_145,0.46988,humaneval_135,0.448718,humaneval_70,0.43038
bigcode/starcoder2-3b,0.2,humaneval,private_21,1,1,0.353846,humaneval_126,False,below_threshold,humaneval_126,0.353846,humaneval_136,0.338235,humaneval_70,0.333333
bigcode/starcoder2-3b,0.2,humaneval,private_22,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_22,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_23,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_23,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_24,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_24,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_25,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_25,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_26,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_26,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_27,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_27,1,6,0.28169,humaneval_62,False,below_threshold,humaneval_62,0.28169,humaneval_68,0.28169,humaneval_5,0.275362
bigcode/starcoder2-3b,0.2,humaneval,private_28,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_28,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_29,0,6,0.465116,humaneval_145,False,below_threshold,humaneval_145,0.465116,humaneval_135,0.4625,humaneval_69,0.457831
bigcode/starcoder2-3b,0.2,humaneval,private_29,1,2,0.397727,humaneval_70,False,below_threshold,humaneval_70,0.397727,humaneval_145,0.346939,humaneval_69,0.3125
bigcode/starcoder2-3b,0.2,humaneval,private_30,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_30,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_31,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_31,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_32,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_32,1,8,0.260274,humaneval_158,False,below_threshold,humaneval_158,0.260274,humaneval_149,0.222222,humaneval_12,0.197802
bigcode/starcoder2-3b,0.2,humaneval,private_33,0,8,0.183333,humaneval_125,False,below_threshold,humaneval_125,0.183333,humaneval_80,0.15625,humaneval_54,0.152778
bigcode/starcoder2-3b,0.2,humaneval,private_33,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_34,0,3,0.47561,humaneval_145,False,below_threshold,humaneval_145,0.47561,humaneval_135,0.454545,humaneval_70,0.435897
bigcode/starcoder2-3b,0.2,humaneval,private_34,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_35,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_35,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_36,0,8,0.333333,humaneval_55,False,below_threshold,humaneval_55,0.333333,humaneval_60,0.333333,humaneval_83,0.333333
bigcode/starcoder2-3b,0.2,humaneval,private_36,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_37,0,8,0.457143,humaneval_31,False,below_threshold,humaneval_31,0.457143,humaneval_138,0.457143,humaneval_157,0.375
bigcode/starcoder2-3b,0.2,humaneval,private_37,1,8,0.457143,humaneval_31,False,below_threshold,humaneval_31,0.457143,humaneval_138,0.457143,humaneval_157,0.375
bigcode/starcoder2-3b,0.2,humaneval,private_38,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_38,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_39,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_39,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_40,0,8,0.560606,humaneval_135,True,ngram>=0.5,humaneval_135,0.560606,humaneval_69,0.528571,humaneval_70,0.52381
bigcode/starcoder2-3b,0.2,humaneval,private_40,1,8,0.560606,humaneval_135,True,ngram>=0.5,humaneval_135,0.560606,humaneval_69,0.528571,humaneval_70,0.52381
bigcode/starcoder2-3b,0.2,humaneval,private_41,0,3,0.454545,humaneval_64,False,below_threshold,humaneval_64,0.454545,humaneval_66,0.454545,humaneval_68,0.454545
bigcode/starcoder2-3b,0.2,humaneval,private_41,1,1,0.24,humaneval_31,False,below_threshold,humaneval_31,0.24,humaneval_75,0.24,humaneval_77,0.24
bigcode/starcoder2-3b,0.2,humaneval,private_42,0,8,0.25,humaneval_39,False,below_threshold,humaneval_39,0.25,humaneval_36,0.243902,humaneval_46,0.243902
bigcode/starcoder2-3b,0.2,humaneval,private_42,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_43,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_43,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_44,0,7,0.490909,humaneval_116,False,below_threshold,humaneval_116,0.490909,humaneval_70,0.438596,humaneval_26,0.436364
bigcode/starcoder2-3b,0.2,humaneval,private_44,1,8,0.488372,humaneval_88,False,below_threshold,humaneval_88,0.488372,humaneval_70,0.42,humaneval_35,0.418605
bigcode/starcoder2-3b,0.2,humaneval,private_45,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_45,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_46,0,8,0.603175,humaneval_135,True,ngram>=0.5,humaneval_135,0.603175,humaneval_69,0.590909,humaneval_126,0.574074
bigcode/starcoder2-3b,0.2,humaneval,private_46,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_47,0,6,0.288462,humaneval_158,False,below_threshold,humaneval_158,0.288462,humaneval_16,0.255319,humaneval_64,0.255319
bigcode/starcoder2-3b,0.2,humaneval,private_47,1,8,0.288462,humaneval_158,False,below_threshold,humaneval_158,0.288462,humaneval_54,0.277778,humaneval_86,0.26087
bigcode/starcoder2-3b,0.2,humaneval,private_48,0,1,0.34,humaneval_91,False,below_threshold,humaneval_91,0.34,humaneval_117,0.298246,humaneval_125,0.283333
bigcode/starcoder2-3b,0.2,humaneval,private_48,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_49,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_49,1,5,0.48,humaneval_90,False,below_threshold,humaneval_90,0.48,humaneval_135,0.48,humaneval_26,0.470588
bigcode/starcoder2-3b,0.2,humaneval,private_50,0,8,0.483333,humaneval_70,False,below_threshold,humaneval_70,0.483333,humaneval_126,0.464286,humaneval_90,0.425532
bigcode/starcoder2-3b,0.2,humaneval,private_50,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_51,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_51,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_52,0,6,0.346939,humaneval_111,False,below_threshold,humaneval_111,0.346939,humaneval_24,0.214286,humaneval_39,0.214286
bigcode/starcoder2-3b,0.2,humaneval,private_52,1,2,0.294737,humaneval_111,False,below_threshold,humaneval_111,0.294737,humaneval_154,0.2,humaneval_112,0.178947
bigcode/starcoder2-3b,0.2,humaneval,private_53,0,8,0.5,humaneval_70,True,ngram>=0.5,humaneval_70,0.5,humaneval_126,0.482143,humaneval_90,0.446809
bigcode/starcoder2-3b,0.2,humaneval,private_53,1,8,0.547945,humaneval_145,True,ngram>=0.5,humaneval_145,0.547945,humaneval_135,0.539683,humaneval_69,0.537313
bigcode/starcoder2-3b,0.2,humaneval,private_54,0,5,0.514706,humaneval_70,True,ngram>=0.5,humaneval_70,0.514706,humaneval_145,0.474359,humaneval_126,0.454545
bigcode/starcoder2-3b,0.2,humaneval,private_54,1,8,0.4,humaneval_70,False,below_threshold,humaneval_70,0.4,humaneval_116,0.4,humaneval_126,0.387097
bigcode/starcoder2-3b,0.2,humaneval,private_55,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_55,1,8,0.5,humaneval_126,True,ngram>=0.5,humaneval_126,0.5,humaneval_90,0.470588,humaneval_135,0.470588
bigcode/starcoder2-3b,0.2,humaneval,private_56,0,8,0.263158,humaneval_64,False,below_threshold,humaneval_64,0.263158,humaneval_66,0.263158,humaneval_68,0.263158
bigcode/starcoder2-3b,0.2,humaneval,private_56,1,8,0.428571,humaneval_75,False,below_threshold,humaneval_75,0.428571,humaneval_138,0.411765,humaneval_77,0.361111
bigcode/starcoder2-3b,0.2,humaneval,private_57,0,8,0.333333,humaneval_53,False,below_threshold,humaneval_53,0.333333,humaneval_71,0.306122,humaneval_137,0.304348
bigcode/starcoder2-3b,0.2,humaneval,private_57,1,8,0.333333,humaneval_53,False,below_threshold,humaneval_53,0.333333,humaneval_71,0.306122,humaneval_97,0.304348
bigcode/starcoder2-3b,0.2,humaneval,private_58,0,3,0.327586,humaneval_73,False,below_threshold,humaneval_73,0.327586,humaneval_128,0.322581,humaneval_35,0.321429
bigcode/starcoder2-3b,0.2,humaneval,private_58,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_59,0,5,0.594595,humaneval_145,True,ngram>=0.5,humaneval_145,0.594595,humaneval_135,0.544118,humaneval_69,0.513889
bigcode/starcoder2-3b,0.2,humaneval,private_59,1,4,0.544118,humaneval_135,True,ngram>=0.5,humaneval_135,0.544118,humaneval_145,0.52,humaneval_69,0.513889
bigcode/starcoder2-3b,0.2,humaneval,private_60,0,4,0.322581,humaneval_111,False,below_threshold,humaneval_111,0.322581,humaneval_80,0.272727,humaneval_112,0.266667
bigcode/starcoder2-3b,0.2,humaneval,private_60,1,3,0.465517,humaneval_26,False,below_threshold,humaneval_26,0.465517,humaneval_70,0.442623,humaneval_90,0.423729
bigcode/starcoder2-3b,0.2,humaneval,private_61,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_61,1,2,0.125,humaneval_118,False,below_threshold,humaneval_118,0.125,humaneval_64,0.106383,humaneval_66,0.106383
bigcode/starcoder2-3b,0.2,humaneval,private_62,0,2,0.307692,humaneval_144,False,below_threshold,humaneval_144,0.307692,humaneval_48,0.302326,humaneval_82,0.297872
bigcode/starcoder2-3b,0.2,humaneval,private_62,1,2,0.27907,humaneval_31,False,below_threshold,humaneval_31,0.27907,humaneval_75,0.27907,humaneval_77,0.27907
bigcode/starcoder2-3b,0.2,humaneval,private_63,0,1,0.314286,humaneval_86,False,below_threshold,humaneval_86,0.314286,humaneval_91,0.290323,humaneval_117,0.242857
bigcode/starcoder2-3b,0.2,humaneval,private_63,1,1,0.226667,humaneval_86,False,below_threshold,humaneval_86,0.226667,humaneval_91,0.212121,humaneval_117,0.191781
bigcode/starcoder2-3b,0.2,humaneval,private_64,0,8,0.544118,humaneval_135,True,ngram>=0.5,humaneval_135,0.544118,humaneval_70,0.52381,humaneval_126,0.517241
bigcode/starcoder2-3b,0.2,humaneval,private_64,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_65,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_65,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_66,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_66,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_67,0,7,0.259259,humaneval_82,False,below_threshold,humaneval_82,0.259259,humaneval_31,0.25,humaneval_75,0.25
bigcode/starcoder2-3b,0.2,humaneval,private_67,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_68,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_68,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_69,0,4,0.316832,humaneval_69,False,below_threshold,humaneval_69,0.316832,humaneval_145,0.299065,humaneval_70,0.287129
bigcode/starcoder2-3b,0.2,humaneval,private_69,1,7,0.294118,humaneval_111,False,below_threshold,humaneval_111,0.294118,humaneval_95,0.268293,humaneval_22,0.241379
bigcode/starcoder2-3b,0.2,humaneval,private_70,0,7,0.255814,humaneval_48,False,below_threshold,humaneval_48,0.255814,humaneval_82,0.25,humaneval_118,0.25
bigcode/starcoder2-3b,0.2,humaneval,private_70,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_71,0,6,0.425743,humaneval_145,False,below_threshold,humaneval_145,0.425743,humaneval_135,0.393617,humaneval_69,0.377551
bigcode/starcoder2-3b,0.2,humaneval,private_71,1,8,0.416667,humaneval_126,False,below_threshold,humaneval_126,0.416667,humaneval_70,0.362637,humaneval_57,0.337209
bigcode/starcoder2-3b,0.2,humaneval,private_72,0,4,0.422535,humaneval_88,False,below_threshold,humaneval_88,0.422535,humaneval_116,0.416667,humaneval_152,0.392405
bigcode/starcoder2-3b,0.2,humaneval,private_72,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_73,0,8,0.145455,humaneval_24,False,below_threshold,humaneval_24,0.145455,humaneval_39,0.145455,humaneval_41,0.145455
bigcode/starcoder2-3b,0.2,humaneval,private_73,1,8,0.145455,humaneval_24,False,below_threshold,humaneval_24,0.145455,humaneval_39,0.145455,humaneval_41,0.145455
bigcode/starcoder2-3b,0.2,humaneval,private_74,0,5,0.301887,humaneval_111,False,below_threshold,humaneval_111,0.301887,humaneval_95,0.22449,humaneval_149,0.181818
bigcode/starcoder2-3b,0.2,humaneval,private_74,1,5,0.301887,humaneval_111,False,below_threshold,humaneval_111,0.301887,humaneval_95,0.22449,humaneval_149,0.184211
bigcode/starcoder2-3b,0.2,humaneval,private_75,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_75,1,1,0.104762,humaneval_117,False,below_threshold,humaneval_117,0.104762,humaneval_149,0.089552,humaneval_14,0.086538
bigcode/starcoder2-3b,0.2,humaneval,private_76,0,8,0.311475,humaneval_90,False,below_threshold,humaneval_90,0.311475,humaneval_35,0.301587,humaneval_68,0.283582
bigcode/starcoder2-3b,0.2,humaneval,private_76,1,8,0.230769,humaneval_90,False,below_threshold,humaneval_90,0.230769,humaneval_73,0.211268,humaneval_128,0.210526
bigcode/starcoder2-3b,0.2,humaneval,private_77,0,6,0.357143,humaneval_64,False,below_threshold,humaneval_64,0.357143,humaneval_66,0.357143,humaneval_68,0.357143
bigcode/starcoder2-3b,0.2,humaneval,private_77,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_78,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_78,1,6,0.444444,humaneval_145,False,below_threshold,humaneval_145,0.444444,humaneval_135,0.440476,humaneval_69,0.436782
bigcode/starcoder2-3b,0.2,humaneval,private_79,0,4,0.372093,humaneval_152,False,below_threshold,humaneval_152,0.372093,humaneval_116,0.3625,humaneval_110,0.345238
bigcode/starcoder2-3b,0.2,humaneval,private_79,1,2,0.481013,humaneval_135,False,below_threshold,humaneval_135,0.481013,humaneval_69,0.457831,humaneval_145,0.448276
bigcode/starcoder2-3b,0.2,humaneval,private_80,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_80,1,5,0.202703,humaneval_78,False,below_threshold,humaneval_78,0.202703,humaneval_139,0.151515,humaneval_94,0.15
bigcode/starcoder2-3b,0.2,humaneval,private_81,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_81,1,8,0.41791,humaneval_126,False,below_threshold,humaneval_126,0.41791,humaneval_40,0.382353,humaneval_43,0.382353
bigcode/starcoder2-3b,0.2,humaneval,private_82,0,4,0.224138,humaneval_64,False,below_threshold,humaneval_64,0.224138,humaneval_16,0.20339,humaneval_125,0.2
bigcode/starcoder2-3b,0.2,humaneval,private_82,1,8,0.233333,humaneval_125,False,below_threshold,humaneval_125,0.233333,humaneval_64,0.224138,humaneval_16,0.213115
bigcode/starcoder2-3b,0.2,humaneval,private_83,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_83,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_84,0,1,0.191489,humaneval_96,False,below_threshold,humaneval_96,0.191489,humaneval_9,0.1875,humaneval_14,0.1875
bigcode/starcoder2-3b,0.2,humaneval,private_84,1,1,0.191489,humaneval_96,False,below_threshold,humaneval_96,0.191489,humaneval_9,0.1875,humaneval_14,0.1875
bigcode/starcoder2-3b,0.2,humaneval,private_85,0,4,0.206897,humaneval_112,False,below_threshold,humaneval_112,0.206897,humaneval_149,0.180328,humaneval_64,0.172414
bigcode/starcoder2-3b,0.2,humaneval,private_85,1,6,0.206897,humaneval_112,False,below_threshold,humaneval_112,0.206897,humaneval_149,0.180328,humaneval_22,0.171875
bigcode/starcoder2-3b,0.2,humaneval,private_86,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_86,1,6,0.419355,humaneval_145,False,below_threshold,humaneval_145,0.419355,humaneval_70,0.413793,humaneval_69,0.384615
bigcode/starcoder2-3b,0.2,humaneval,private_87,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_87,1,7,0.319444,humaneval_68,False,below_threshold,humaneval_68,0.319444,humaneval_110,0.285714,humaneval_62,0.283784
bigcode/starcoder2-3b,0.2,humaneval,private_88,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_88,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_89,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_89,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_90,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_90,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_91,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_91,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_92,0,4,0.241935,humaneval_152,False,below_threshold,humaneval_152,0.241935,humaneval_115,0.208955,humaneval_68,0.197183
bigcode/starcoder2-3b,0.2,humaneval,private_92,1,6,0.425,humaneval_70,False,below_threshold,humaneval_70,0.425,humaneval_145,0.41573,humaneval_88,0.394366
bigcode/starcoder2-3b,0.2,humaneval,private_93,0,6,0.453333,humaneval_126,False,below_threshold,humaneval_126,0.453333,humaneval_70,0.392857,humaneval_57,0.386667
bigcode/starcoder2-3b,0.2,humaneval,private_93,1,6,0.460526,humaneval_126,False,below_threshold,humaneval_126,0.460526,humaneval_70,0.392857,humaneval_145,0.37234
bigcode/starcoder2-3b,0.2,humaneval,private_94,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_94,1,6,0.171875,humaneval_125,False,below_threshold,humaneval_125,0.171875,humaneval_98,0.169231,humaneval_16,0.166667
bigcode/starcoder2-3b,0.2,humaneval,private_95,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_95,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_96,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_96,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_97,0,8,0.152941,humaneval_49,False,below_threshold,humaneval_49,0.152941,humaneval_133,0.146067,humaneval_95,0.142857
bigcode/starcoder2-3b,0.2,humaneval,private_97,1,1,0.131579,humaneval_71,False,below_threshold,humaneval_71,0.131579,humaneval_24,0.128571,humaneval_55,0.128571
bigcode/starcoder2-3b,0.2,humaneval,private_98,0,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_98,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_99,0,8,0.177419,humaneval_13,False,below_threshold,humaneval_13,0.177419,humaneval_49,0.177419,humaneval_53,0.177419
bigcode/starcoder2-3b,0.2,humaneval,private_99,1,0,0.0,,False,no_asserts,,,,,,
bigcode/starcoder2-3b,0.2,humaneval,private_100,0,7,0.342105,humaneval_9,False,below_threshold,humaneval_9,0.342105,humaneval_22,0.342105,humaneval_26,0.342105
