model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_23,1,6,0.2,humaneval_78,False,below_threshold,humaneval_78,0.2,humaneval_82,0.1875,humaneval_51,0.177778
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_23,2,4,0.24,humaneval_98,False,below_threshold,humaneval_98,0.24,humaneval_125,0.22,humaneval_139,0.214286
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_24,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_24,1,1,0.261364,humaneval_145,False,below_threshold,humaneval_145,0.261364,humaneval_70,0.259259,humaneval_123,0.256757
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_24,2,5,0.419355,humaneval_26,False,below_threshold,humaneval_26,0.419355,humaneval_70,0.4,humaneval_90,0.380952
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_25,0,5,0.454545,humaneval_64,False,below_threshold,humaneval_64,0.454545,humaneval_66,0.454545,humaneval_68,0.454545
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_25,1,7,0.333333,humaneval_64,False,below_threshold,humaneval_64,0.333333,humaneval_66,0.333333,humaneval_68,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_25,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_26,0,2,0.229508,humaneval_86,False,below_threshold,humaneval_86,0.229508,humaneval_66,0.216667,humaneval_133,0.196429
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_26,1,4,0.277778,humaneval_64,False,below_threshold,humaneval_64,0.277778,humaneval_66,0.277778,humaneval_68,0.277778
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_26,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_27,0,8,0.366667,humaneval_26,False,below_threshold,humaneval_26,0.366667,humaneval_71,0.354167,humaneval_150,0.354167
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_27,1,1,0.482143,humaneval_26,False,below_threshold,humaneval_26,0.482143,humaneval_90,0.464286,humaneval_135,0.464286
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_27,2,8,0.509091,humaneval_26,True,ngram>=0.5,humaneval_26,0.509091,humaneval_70,0.5,humaneval_116,0.5
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_28,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_28,1,1,0.174603,humaneval_66,False,below_threshold,humaneval_66,0.174603,humaneval_86,0.169231,humaneval_82,0.153846
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_28,2,8,0.121212,humaneval_66,False,below_threshold,humaneval_66,0.121212,humaneval_86,0.117647,humaneval_64,0.104167
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_29,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_29,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_29,2,5,0.377049,humaneval_68,False,below_threshold,humaneval_68,0.377049,humaneval_42,0.333333,humaneval_62,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_30,0,1,0.397959,humaneval_87,False,below_threshold,humaneval_87,0.397959,humaneval_127,0.253333,humaneval_69,0.2
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_30,1,3,0.285714,humaneval_87,False,below_threshold,humaneval_87,0.285714,humaneval_127,0.215054,humaneval_145,0.188034
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_30,2,2,0.358209,humaneval_87,False,below_threshold,humaneval_87,0.358209,humaneval_70,0.315789,humaneval_26,0.285714
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_31,0,6,0.2,humaneval_51,False,below_threshold,humaneval_51,0.2,humaneval_91,0.197183,humaneval_66,0.196721
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_31,1,1,0.1875,humaneval_66,False,below_threshold,humaneval_66,0.1875,humaneval_86,0.181818,humaneval_91,0.176471
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_31,2,5,0.217391,humaneval_91,False,below_threshold,humaneval_91,0.217391,humaneval_117,0.197368,humaneval_125,0.189873
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_32,0,4,0.2375,humaneval_125,False,below_threshold,humaneval_125,0.2375,humaneval_158,0.220779,humaneval_117,0.21519
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_32,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_32,2,4,0.318841,humaneval_149,False,below_threshold,humaneval_149,0.318841,humaneval_22,0.253333,humaneval_117,0.241379
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_33,0,4,0.357143,humaneval_64,False,below_threshold,humaneval_64,0.357143,humaneval_66,0.357143,humaneval_68,0.357143
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_33,1,3,0.333333,humaneval_64,False,below_threshold,humaneval_64,0.333333,humaneval_66,0.333333,humaneval_68,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_33,2,5,0.180328,humaneval_66,False,below_threshold,humaneval_66,0.180328,humaneval_82,0.177419,humaneval_86,0.174603
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_34,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_34,1,5,0.5,humaneval_26,True,ngram>=0.5,humaneval_26,0.5,humaneval_90,0.473684,humaneval_135,0.473684
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_34,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_35,0,6,0.206897,humaneval_53,False,below_threshold,humaneval_53,0.206897,humaneval_76,0.196721,humaneval_157,0.196721
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_35,1,7,0.210526,humaneval_49,False,below_threshold,humaneval_49,0.210526,humaneval_76,0.196721,humaneval_157,0.196721
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_35,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_36,0,7,0.333333,humaneval_55,False,below_threshold,humaneval_55,0.333333,humaneval_60,0.333333,humaneval_83,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_36,1,6,0.325,humaneval_147,False,below_threshold,humaneval_147,0.325,humaneval_139,0.305556,humaneval_24,0.294118
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_36,2,6,0.333333,humaneval_55,False,below_threshold,humaneval_55,0.333333,humaneval_60,0.333333,humaneval_83,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_37,0,5,0.457143,humaneval_138,False,below_threshold,humaneval_138,0.457143,humaneval_31,0.441176,humaneval_75,0.421053
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_37,1,8,0.457143,humaneval_31,False,below_threshold,humaneval_31,0.457143,humaneval_75,0.457143,humaneval_138,0.457143
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_37,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_38,0,7,0.333333,humaneval_55,False,below_threshold,humaneval_55,0.333333,humaneval_60,0.333333,humaneval_63,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_38,1,1,0.333333,humaneval_131,False,below_threshold,humaneval_131,0.333333,humaneval_46,0.294118,humaneval_63,0.294118
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_38,2,6,0.352941,humaneval_55,False,below_threshold,humaneval_55,0.352941,humaneval_131,0.333333,humaneval_24,0.323529
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_39,0,6,0.540984,humaneval_70,True,ngram>=0.5,humaneval_70,0.540984,humaneval_90,0.5,humaneval_135,0.5
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_39,1,6,0.5,humaneval_90,True,ngram>=0.5,humaneval_90,0.5,humaneval_126,0.5,humaneval_135,0.5
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_39,2,6,0.475,humaneval_142,False,below_threshold,humaneval_142,0.475,humaneval_35,0.439024,humaneval_133,0.428571
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_40,0,4,0.44186,humaneval_35,False,below_threshold,humaneval_35,0.44186,humaneval_142,0.409091,humaneval_133,0.4
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_40,1,5,0.44186,humaneval_35,False,below_threshold,humaneval_35,0.44186,humaneval_142,0.409091,humaneval_133,0.4
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_40,2,2,0.392157,humaneval_90,False,below_threshold,humaneval_90,0.392157,humaneval_135,0.392157,humaneval_26,0.384615
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_41,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_41,1,1,0.156863,humaneval_64,False,below_threshold,humaneval_64,0.156863,humaneval_66,0.156863,humaneval_68,0.156863
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_41,2,7,0.172414,humaneval_64,False,below_threshold,humaneval_64,0.172414,humaneval_66,0.172414,humaneval_68,0.172414
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_42,0,6,0.276923,humaneval_86,False,below_threshold,humaneval_86,0.276923,humaneval_91,0.267857,humaneval_117,0.238095
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_42,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_42,2,6,0.253731,humaneval_86,False,below_threshold,humaneval_86,0.253731,humaneval_91,0.220339,humaneval_125,0.205882
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_43,0,4,0.5,humaneval_70,True,ngram>=0.5,humaneval_70,0.5,humaneval_26,0.490909,humaneval_126,0.476923
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_43,1,3,0.490909,humaneval_26,False,below_threshold,humaneval_26,0.490909,humaneval_70,0.472727,humaneval_116,0.448276
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_43,2,2,0.52381,humaneval_26,True,ngram>=0.5,humaneval_26,0.52381,humaneval_70,0.488889,humaneval_116,0.488889
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_44,0,6,0.577778,humaneval_26,True,ngram>=0.5,humaneval_26,0.577778,humaneval_126,0.545455,humaneval_70,0.541667
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_44,1,5,0.42,humaneval_70,False,below_threshold,humaneval_70,0.42,humaneval_35,0.418605,humaneval_142,0.418605
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_44,2,5,0.42,humaneval_70,False,below_threshold,humaneval_70,0.42,humaneval_35,0.418605,humaneval_142,0.418605
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_45,0,6,0.25,humaneval_86,False,below_threshold,humaneval_86,0.25,humaneval_66,0.214286,humaneval_16,0.204545
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_45,1,1,0.192982,humaneval_66,False,below_threshold,humaneval_66,0.192982,humaneval_86,0.186441,humaneval_158,0.173913
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_45,2,5,0.2,humaneval_158,False,below_threshold,humaneval_158,0.2,humaneval_66,0.192982,humaneval_86,0.186441
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_46,0,6,0.511628,humaneval_9,True,ngram>=0.5,humaneval_9,0.511628,humaneval_26,0.511628,humaneval_126,0.488889
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_46,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_46,2,5,0.590909,humaneval_135,True,ngram>=0.5,humaneval_135,0.590909,humaneval_90,0.555556,humaneval_26,0.543478
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_47,0,5,0.151515,humaneval_64,False,below_threshold,humaneval_64,0.151515,humaneval_66,0.151515,humaneval_68,0.151515
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_47,1,8,0.185185,humaneval_64,False,below_threshold,humaneval_64,0.185185,humaneval_66,0.185185,humaneval_68,0.185185
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_47,2,6,0.333333,humaneval_64,False,below_threshold,humaneval_64,0.333333,humaneval_66,0.333333,humaneval_68,0.333333
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_48,0,4,0.37931,humaneval_125,False,below_threshold,humaneval_125,0.37931,humaneval_91,0.372549,humaneval_86,0.366667
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_48,1,3,0.5,humaneval_64,True,ngram>=0.5,humaneval_64,0.5,humaneval_66,0.5,humaneval_68,0.5
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_48,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_49,0,4,0.431818,humaneval_133,False,below_threshold,humaneval_133,0.431818,humaneval_35,0.409091,humaneval_142,0.409091
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_49,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_49,2,1,0.225,humaneval_24,False,below_threshold,humaneval_24,0.225,humaneval_55,0.225,humaneval_60,0.225
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_50,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_50,1,4,0.431373,humaneval_126,False,below_threshold,humaneval_126,0.431373,humaneval_40,0.351852,humaneval_43,0.351852
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_50,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_51,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_51,1,3,0.415094,humaneval_70,False,below_threshold,humaneval_70,0.415094,humaneval_26,0.388889,humaneval_116,0.368421
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_51,2,6,0.454545,humaneval_73,False,below_threshold,humaneval_73,0.454545,humaneval_26,0.440678,humaneval_70,0.419355
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_52,0,6,0.242424,humaneval_24,False,below_threshold,humaneval_24,0.242424,humaneval_39,0.242424,humaneval_55,0.242424
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_52,1,2,0.242991,humaneval_111,False,below_threshold,humaneval_111,0.242991,humaneval_150,0.176471,humaneval_71,0.173913
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_52,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_53,0,5,0.446809,humaneval_90,False,below_threshold,humaneval_90,0.446809,humaneval_135,0.446809,humaneval_26,0.4375
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_53,1,6,0.272727,humaneval_24,False,below_threshold,humaneval_24,0.272727,humaneval_59,0.272727,humaneval_114,0.264706
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_53,2,5,0.328767,humaneval_126,False,below_threshold,humaneval_126,0.328767,humaneval_26,0.328358,humaneval_70,0.319444
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_54,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_54,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_54,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_55,0,5,0.232558,humaneval_135,False,below_threshold,humaneval_135,0.232558,humaneval_69,0.222222,humaneval_102,0.222222
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_55,1,5,0.428571,humaneval_9,False,below_threshold,humaneval_9,0.428571,humaneval_26,0.428571,humaneval_126,0.411765
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_55,2,6,0.5,humaneval_126,True,ngram>=0.5,humaneval_126,0.5,humaneval_73,0.45,humaneval_133,0.428571
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_56,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_56,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_56,2,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.8,humaneval,private_57,0,6,0.333333,humaneval_102,False,below_threshold,humaneval_102,0.333333,humaneval_71,0.325,humaneval_103,0.315789
