model,temperature,reference_dataset,private_id,sample_id,n_generated_asserts,max_ngram_score,max_ngram_ref_id,leaked,leak_reason,top1_ref_id,top1_ngram,top2_ref_id,top2_ngram,top3_ref_id,top3_ngram
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_15,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_16,0,3,0.225806,mbpp_346,False,below_threshold,mbpp_346,0.225806,mbpp_687,0.205882,mbpp_103,0.184211
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_16,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_17,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_17,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_18,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_18,1,1,0.238095,mbpp_735,False,below_threshold,mbpp_735,0.238095,mbpp_545,0.230769,mbpp_155,0.185714
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_19,0,4,0.258621,mbpp_586,False,below_threshold,mbpp_586,0.258621,mbpp_565,0.237288,mbpp_122,0.22
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_19,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_20,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_20,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_21,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_21,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_22,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_22,1,4,0.422222,mbpp_847,False,below_threshold,mbpp_847,0.422222,mbpp_706,0.4,mbpp_893,0.390625
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_23,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_23,1,3,0.209677,mbpp_365,False,below_threshold,mbpp_365,0.209677,mbpp_558,0.197183,mbpp_543,0.194444
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_24,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_24,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_25,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_25,1,4,0.25,mbpp_937,False,below_threshold,mbpp_937,0.25,mbpp_343,0.22449,mbpp_546,0.222222
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_26,0,5,0.328125,mbpp_165,False,below_threshold,mbpp_165,0.328125,mbpp_797,0.233333,mbpp_962,0.22807
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_26,1,1,0.30303,mbpp_165,False,below_threshold,mbpp_165,0.30303,mbpp_962,0.241379,mbpp_685,0.229508
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_27,0,5,0.348485,mbpp_710,False,below_threshold,mbpp_710,0.348485,mbpp_603,0.338462,mbpp_751,0.333333
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_27,1,4,0.348485,mbpp_710,False,below_threshold,mbpp_710,0.348485,mbpp_572,0.324324,mbpp_940,0.308824
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_28,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_28,1,2,0.242424,mbpp_11,False,below_threshold,mbpp_11,0.242424,mbpp_396,0.224138,mbpp_877,0.220339
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_29,0,3,0.363636,mbpp_152,False,below_threshold,mbpp_152,0.363636,mbpp_940,0.361111,mbpp_469,0.355263
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_29,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_30,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_30,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_31,0,6,0.243243,mbpp_937,False,below_threshold,mbpp_937,0.243243,mbpp_11,0.238095,mbpp_849,0.208333
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_31,1,8,0.238095,mbpp_937,False,below_threshold,mbpp_937,0.238095,mbpp_11,0.232558,mbpp_609,0.194444
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_32,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_32,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_33,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_33,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_34,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_34,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_35,0,7,0.358491,mbpp_798,False,below_threshold,mbpp_798,0.358491,mbpp_842,0.323944,mbpp_555,0.296296
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_35,1,7,0.360465,mbpp_571,False,below_threshold,mbpp_571,0.360465,mbpp_149,0.357143,mbpp_183,0.342857
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_36,0,5,0.473684,mbpp_577,False,below_threshold,mbpp_577,0.473684,mbpp_348,0.363636,mbpp_169,0.361111
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_36,1,7,0.473684,mbpp_577,False,below_threshold,mbpp_577,0.473684,mbpp_348,0.363636,mbpp_169,0.361111
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_37,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_37,1,7,0.346939,mbpp_3,False,below_threshold,mbpp_3,0.346939,mbpp_151,0.326923,mbpp_887,0.297872
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_38,0,7,1.0,mbpp_873,True,ngram>=0.5,mbpp_873,1.0,mbpp_348,0.375,mbpp_389,0.363636
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_38,1,7,1.0,mbpp_873,True,ngram>=0.5,mbpp_873,1.0,mbpp_348,0.375,mbpp_389,0.363636
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_39,0,6,0.588235,mbpp_798,True,ngram>=0.5,mbpp_798,0.588235,mbpp_953,0.547619,mbpp_591,0.52381
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_39,1,6,0.588235,mbpp_798,True,ngram>=0.5,mbpp_798,0.588235,mbpp_953,0.547619,mbpp_591,0.52381
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_40,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_40,1,6,0.557377,mbpp_469,True,ngram>=0.5,mbpp_469,0.557377,mbpp_514,0.5,mbpp_825,0.483333
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_41,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_41,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_42,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_42,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_43,0,1,0.5,mbpp_712,True,ngram>=0.5,mbpp_712,0.5,mbpp_193,0.4,mbpp_702,0.378788
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_43,1,2,0.5,mbpp_712,True,ngram>=0.5,mbpp_712,0.5,mbpp_193,0.4,mbpp_22,0.38806
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_44,0,6,0.555556,mbpp_591,True,ngram>=0.5,mbpp_591,0.555556,mbpp_847,0.526316,mbpp_798,0.473684
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_44,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_45,0,7,0.511628,mbpp_131,True,ngram>=0.5,mbpp_131,0.511628,mbpp_877,0.456522,mbpp_146,0.35
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_45,1,6,0.511628,mbpp_131,True,ngram>=0.5,mbpp_131,0.511628,mbpp_877,0.456522,mbpp_39,0.346154
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_46,0,1,0.382353,mbpp_959,False,below_threshold,mbpp_959,0.382353,mbpp_509,0.363636,mbpp_664,0.352941
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_46,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_47,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_47,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_48,0,6,0.305556,mbpp_876,False,below_threshold,mbpp_876,0.305556,mbpp_849,0.277778,mbpp_435,0.275
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_48,1,6,0.305556,mbpp_876,False,below_threshold,mbpp_876,0.305556,mbpp_849,0.277778,mbpp_435,0.275
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_49,0,5,0.463415,mbpp_45,False,below_threshold,mbpp_45,0.463415,mbpp_798,0.461538,mbpp_953,0.456522
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_49,1,5,0.463415,mbpp_45,False,below_threshold,mbpp_45,0.463415,mbpp_798,0.461538,mbpp_953,0.456522
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_50,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_50,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_51,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_51,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_52,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_52,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_53,0,7,0.5,mbpp_281,True,ngram>=0.5,mbpp_281,0.5,mbpp_572,0.431034,mbpp_587,0.393443
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_53,1,4,0.452381,mbpp_281,False,below_threshold,mbpp_281,0.452381,mbpp_572,0.403226,mbpp_573,0.36
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_54,0,6,0.516667,mbpp_152,True,ngram>=0.5,mbpp_152,0.516667,mbpp_536,0.5,mbpp_597,0.5
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_54,1,6,0.516667,mbpp_152,True,ngram>=0.5,mbpp_152,0.516667,mbpp_536,0.5,mbpp_597,0.5
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_55,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_55,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_56,0,6,0.347826,mbpp_600,False,below_threshold,mbpp_600,0.347826,mbpp_3,0.269231,mbpp_887,0.25
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_56,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_57,0,1,0.463415,mbpp_555,False,below_threshold,mbpp_555,0.463415,mbpp_63,0.34375,mbpp_875,0.34375
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_57,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_58,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_58,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_59,0,2,0.558442,mbpp_41,True,ngram>=0.5,mbpp_41,0.558442,mbpp_221,0.457143,mbpp_143,0.447368
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_59,1,3,0.454545,mbpp_45,False,below_threshold,mbpp_45,0.454545,mbpp_854,0.325,mbpp_290,0.296296
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_60,0,4,0.25,mbpp_263,False,below_threshold,mbpp_263,0.25,mbpp_301,0.245902,mbpp_796,0.234375
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_60,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_61,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_61,1,6,0.404255,mbpp_868,False,below_threshold,mbpp_868,0.404255,mbpp_125,0.32,mbpp_964,0.319149
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_62,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_62,1,6,0.275,mbpp_179,False,below_threshold,mbpp_179,0.275,mbpp_279,0.268293,mbpp_238,0.235294
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_63,0,5,0.274194,mbpp_451,False,below_threshold,mbpp_451,0.274194,mbpp_678,0.269231,mbpp_11,0.25
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_63,1,5,0.274194,mbpp_451,False,below_threshold,mbpp_451,0.274194,mbpp_678,0.269231,mbpp_11,0.25
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_64,0,7,0.558824,mbpp_798,True,ngram>=0.5,mbpp_798,0.558824,mbpp_573,0.55814,mbpp_847,0.486486
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_64,1,7,0.558824,mbpp_798,True,ngram>=0.5,mbpp_798,0.558824,mbpp_573,0.55814,mbpp_847,0.486486
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_65,0,6,0.235294,mbpp_937,False,below_threshold,mbpp_937,0.235294,mbpp_11,0.231884,mbpp_477,0.229508
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_65,1,6,0.372549,mbpp_131,False,below_threshold,mbpp_131,0.372549,mbpp_478,0.321429,mbpp_477,0.318182
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_66,0,1,0.463415,mbpp_847,False,below_threshold,mbpp_847,0.463415,mbpp_798,0.45,mbpp_45,0.418605
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_66,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_67,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_67,1,6,0.269231,mbpp_11,False,below_threshold,mbpp_11,0.269231,mbpp_937,0.2,mbpp_305,0.19697
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_68,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_68,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_69,0,6,0.323077,mbpp_263,False,below_threshold,mbpp_263,0.323077,mbpp_902,0.315217,mbpp_301,0.305085
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_69,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_70,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_70,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_71,0,1,0.319588,mbpp_306,False,below_threshold,mbpp_306,0.319588,mbpp_524,0.30303,mbpp_908,0.3
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_71,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_72,0,5,0.376623,mbpp_469,False,below_threshold,mbpp_469,0.376623,mbpp_240,0.369048,mbpp_221,0.368421
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_72,1,5,0.355263,mbpp_469,False,below_threshold,mbpp_469,0.355263,mbpp_706,0.333333,mbpp_587,0.324324
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_73,0,1,0.227848,mbpp_937,False,below_threshold,mbpp_937,0.227848,mbpp_11,0.204819,mbpp_546,0.197802
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_73,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_74,0,5,0.285714,mbpp_796,False,below_threshold,mbpp_796,0.285714,mbpp_902,0.258065,mbpp_301,0.243902
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_74,1,5,0.285714,mbpp_796,False,below_threshold,mbpp_796,0.285714,mbpp_902,0.258065,mbpp_301,0.243902
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_75,0,7,0.382353,mbpp_211,False,below_threshold,mbpp_211,0.382353,mbpp_714,0.382353,mbpp_5,0.351351
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_75,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_76,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_76,1,2,0.301887,mbpp_657,False,below_threshold,mbpp_657,0.301887,mbpp_479,0.272727,mbpp_46,0.269841
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_77,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_77,1,3,0.146341,mbpp_126,False,below_threshold,mbpp_126,0.146341,mbpp_295,0.146341,mbpp_518,0.139535
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_78,0,1,0.34375,mbpp_798,False,below_threshold,mbpp_798,0.34375,mbpp_380,0.34,mbpp_505,0.319149
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_78,1,1,0.34375,mbpp_798,False,below_threshold,mbpp_798,0.34375,mbpp_380,0.34,mbpp_505,0.319149
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_79,0,8,0.257143,mbpp_301,False,below_threshold,mbpp_301,0.257143,mbpp_12,0.253333,mbpp_353,0.253165
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_79,1,4,0.346154,mbpp_301,False,below_threshold,mbpp_301,0.346154,mbpp_902,0.287879,mbpp_796,0.280702
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_80,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_80,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_81,0,6,0.420455,mbpp_41,False,below_threshold,mbpp_41,0.420455,mbpp_635,0.416667,mbpp_372,0.402299
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_81,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_82,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_82,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_83,0,5,0.358974,mbpp_152,False,below_threshold,mbpp_152,0.358974,mbpp_612,0.348837,mbpp_706,0.341772
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_83,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_84,0,6,0.3,mbpp_126,False,below_threshold,mbpp_126,0.3,mbpp_876,0.3,mbpp_90,0.292683
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_84,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_85,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_85,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_86,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_86,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_87,0,3,0.330435,mbpp_723,False,below_threshold,mbpp_723,0.330435,mbpp_612,0.327434,mbpp_161,0.319672
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_87,1,2,0.330275,mbpp_612,False,below_threshold,mbpp_612,0.330275,mbpp_723,0.327103,mbpp_221,0.31
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_88,0,3,0.326531,mbpp_331,False,below_threshold,mbpp_331,0.326531,mbpp_211,0.318182,mbpp_714,0.318182
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_88,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_89,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_89,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_90,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_90,1,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_91,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_91,1,8,0.391304,mbpp_183,False,below_threshold,mbpp_183,0.391304,mbpp_959,0.342105,mbpp_446,0.337349
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_92,0,4,0.347826,mbpp_522,False,below_threshold,mbpp_522,0.347826,mbpp_505,0.320513,mbpp_371,0.317647
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_92,1,5,0.347826,mbpp_522,False,below_threshold,mbpp_522,0.347826,mbpp_505,0.320513,mbpp_371,0.317647
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_93,0,0,0.0,,False,no_asserts,,,,,,
meta-llama/Llama-2-7b-chat-hf,0.2,mbpp,private_93,1,0,0.0,,False,no_asserts,,,,,,
